name,serviceCode,startDate,rateCents
"Customer C-24991","SW-ROLLOFF-30YD","03/28/2021",48459
"Customer C-25310","SW-COMM-8","09/21/2022",13618
"Customer C-13952","SW-FL-8YD","01/01/2023",19268
"Customer C-30869","SW-RO-10","01/15/2021",27997
"Customer C-27026","SW-COMM-6YD","10/10/2020",19471
"Customer C-22960","SW-RO-20","05/13/2024",37467
"Customer C-36877","SW-FL-8YD","08/26/2019",15541
"Customer C-26245","SW-COMM-2","16-Feb-23",13903
"Customer C-13122","SW-COMM-8YD","03/28/2020",14775
"Customer C-09191","SW-COMM-4YD","14-Jul-24",9732
"Customer C-27668","SW-COMM-6YD","07/03/19",10328
"Customer C-11631","SW-RO-40YD","2022-03-14",55462
"Customer C-11874","SW-RO-30","2022-10-12",48094
"Customer C-18481","SW-RO-20","01/05/2019",37445
"Customer C-31255","SW-ROLLOFF-40YD","10/15/2023",58111
"Customer C-30130","SW-RO-30YD","13-Apr-22",51298
"Customer C-42011","SW-COMM-8YD","12/07/2024",17962
"Customer C-03513","SW-RO-40YD","06/21/2022",62427
"Customer C-32279","SW-RO-40","05/11/2019",56063
"Customer C-37256","SW-RO-30YD","01/23/19",45200
"Customer C-38197","SW-ROLLOFF-30YD","2022-01-16",47967
"Customer C-30568","SW-RO-40","08/18/2024",64939
"Customer C-44964","SW-ROLLOFF-10YD","2021-03-06",33715
"Customer C-19949","SW-ROLLOFF-30YD","02/04/23",50751
"Customer C-05081","SW-COMM-6YD","2023-09-04",10831
"Customer C-31928","SW-FL-8YD","12/11/2019",22869
"Customer C-11456","SW-RO-20YD","11/25/2019",41433
"Customer C-44216","SW-RO-20YD","06/13/2022",42743
"Customer C-14136","SW-ROLLOFF-10YD","11-Dec-22",30296
"Customer C-13166","SW-COMM-2YD","08/06/2021",11595
"Customer C-09356","SW-RO-30","2024-01-27",53792
"Customer C-36429","SW-RO-20","2019-07-19",37472
"Customer C-26646","SW-RO-30","08/11/2024",49797
"Customer C-17322","SW-COMM-2","09/26/2021",6859
"Customer C-01392","SW-COMM-8","03/13/2020",14229
"Customer C-36440","SW-RO-10YD","2019-07-17",34084
"Customer C-03915","SW-FL-4YD","10/15/24",13181
"Customer C-12428","SW-RO-20YD","19-Jul-23",35272
"Customer C-42276","SW-ROLLOFF-40YD","2023-09-23",63019
"Customer C-05504","SW-RO-20YD","2023-09-22",42592
"Customer C-21325","SW-RO-20","02-Nov-19",38775
"Customer C-31439","SW-FL-4YD","2021-11-28",13370
"Customer C-26907","SW-RO-20","08/07/20",42360
"Customer C-28257","SW-RO-40YD","2022-11-28",59667
"Customer C-31947","SW-COMM-4YD","07/05/2019",16868
"Customer C-39370","SW-COMM-2","04/23/2019",4188
"Customer C-01832","OLD-SVC-7","12/16/24",33963
"Customer C-07336","SW-FL-8YD","09/22/2019",21560
"Customer C-40033","SW-RO-30","07/16/22",52250
"Customer C-26673","SW-RO-40","2020-05-17",60674
"Customer C-40584","SW-COMM-2YD","07/07/2023",7947
"Customer C-20329","SW-RO-10YD","10/14/24",27579
"Customer C-27203","SW-COMM-8","05/04/24",14919
"Customer C-30345","SW-COMM-8YD","25-Feb-21",20142
"Customer C-01084","SW-RES-1-M","06/03/21",29148
"Customer C-11275","SW-COMM-2YD","08-Oct-20",13861
"Customer C-27962","SW-ROLLOFF-10YD","2021-06-15",26780
"Customer C-36550","SW-ROLLOFF-40YD","25-Sep-24",57506
"Customer C-19076","SW-RO-30","2020-04-02",48987
"Customer C-07155","SW-RO-10","02/18/24",27177
"Customer C-43264","SW-RO-20YD","2019-07-08",37520
"Customer C-01548","SW-COMM-4","2020-08-27",9476
"Customer C-14213","OLD-SVC-7","04/08/20",58094
"Customer C-36888","SW-RO-40","09/23/24",63624
"Customer C-36089","SW-COMM-4","2022-07-06",14406
"Customer C-13024","SW-ROLLOFF-30YD","06/11/2024",47013
"Customer C-32395","SW-RES-1-W","08/21/19",51792
"Customer C-18924","SW-COMM-4","08/23/20",14095
"Customer C-42751","SW-RES-1-BW","06/15/2024",63718
"Customer C-00891","SW-RO-10","2023-07-25",32007
"Customer C-07564","SW-ROLLOFF-30YD","11/17/2024",49925
"Customer C-36586","SW-COMM-4","09/12/20",14415
"Customer C-21894","SW-RO-10","02/20/2021",29173
"Customer C-42525","SW-ROLLOFF-10YD","06/14/2021",32321
"Customer C-04729","SW-RO-20YD","10/20/24",35812
"Customer C-39576","SW-ROLLOFF-10YD","10/13/2022",32165
"Customer C-04196","SW-FL-8YD","10-May-22",18122
"Customer C-31896","SW-RO-30","2021-03-02",48899
"Customer C-30088","SW-ROLLOFF-10YD","2020-10-12",30112
"Customer C-42287","SW-FL-4YD","2021-11-24",8368
"Customer C-11997","SW-RO-40YD","14-Feb-20",57489
"Customer C-18048","SW-ROLLOFF-40YD","06/10/2022",61971
"Customer C-40435","SW-ROLLOFF-30YD","22-May-19",47751
"Customer C-35974","SW-FL-6YD","17-Aug-21",11146
"Customer C-27571","SW-RO-40YD","03/18/2020",63944
"Customer C-41073","SW-FL-8YD","2022-12-03",20676
"Customer C-14958","SW-FL-4YD","10-Aug-22",11815
"Customer C-01765","SW-RO-30YD","05/11/20",54840
"Customer C-09934","SW-RO-40YD","2023-03-25",60559
"Customer C-42449","SW-XX-99YD","2023-06-08",52482
"Customer C-08321","SW-COMM-4","11/19/23",9166
"Customer C-04792","SW-RO-40YD","04/13/24",57514
"Customer C-24509","SW-FL-2YD","12/10/2020",10874
"Customer C-07489","SW-COMM-2","06/09/2022",10868
"Customer C-37630","SW-ROLLOFF-40YD","09/18/2020",62540
"Customer C-41444","SW-COMM-4YD","21-Dec-23",14695
"Customer C-37950","SW-RO-40YD","2024-12-04",58591
"Customer C-35389","SW-FL-4YD","2021-01-09",16926
"Customer C-07633","SW-RO-10","07/15/22",34856
"Customer C-44373","SW-FL-4YD","10/02/22",7831
"Customer C-15258","SW-RES-1-M","02/21/24",13124
"Customer C-26561","SW-COMM-6","07/06/22",12596
"Customer C-38593","SW-ROLLOFF-30YD","2019-12-28",52935
"Customer C-17726","SW-COMM-2YD","04/07/24",10232
"Customer C-08899","SW-ROLLOFF-30YD","28-Jun-23",47046
"Customer C-39224","SW-COMM-6","02/09/2023",17094
"Customer C-06400","SW-RO-40","2024-02-23",60949
"Customer C-30340","SW-RO-10","19-May-20",31529
"Customer C-05070","SW-FL-4YD","11/20/19",13945
"Customer C-23184","SW-RO-10","23-Sep-21",31770
"Customer C-27791","SW-RES-1-BW","2024-11-07",18015
"Customer C-18691","SW-RO-30YD","12-Apr-21",50803
"Customer C-40805","SW-FL-4YD","2023-10-05",12324
"Customer C-32398","SW-COMM-2YD","08/01/2023",10791
"Customer C-08978","SW-ROLLOFF-10YD","11/24/2024",27479
"Customer C-29077","SW-COMM-2YD","01/22/2021",12707
"Customer C-33535","SW-ROLLOFF-20YD","2022-03-16",42439
"Customer C-40291","SW-RO-10","11/23/2022",26572
"Customer C-35585","SW-RO-10YD","09/28/19",28250
"Customer C-28712","SW-FL-2YD","2020-02-06",13806
"Customer C-12926","SW-RO-20","10/21/2019",41224
"Customer C-37100","SW-XX-99YD","12/17/2020",49604
"Customer C-19908","SW-ROLLOFF-40YD","04/11/19",57390
"Customer C-18378","SW-RES-1-W","05-Jul-23",18967
"Customer C-34527","SW-RES-1-W","04/25/2024",14016
"Customer C-32112","SW-RO-40YD","08-Feb-21",55365
"Customer C-16237","SW-FL-4YD","08-May-22",9252
"Customer C-08741","SW-COMM-XX","11/10/2024",45606
"Customer C-43195","SW-ROLLOFF-20YD","20-Nov-19",39735
"Customer C-15002","SW-RO-30YD","08/22/2024",50614
"Customer C-06239","SW-RO-30YD","2023-04-08",46513
"Customer C-31139","SW-RO-30","01-Jan-19",52702
"Customer C-12359","SW-COMM-4","2024-01-20",14855
"Customer C-41163","SW-RO-30","27-Jan-22",48016
"Customer C-44797","SW-XX-99YD","09/19/2022",11673
"Customer C-18206","SW-COMM-6YD","08/28/24",18338
"Customer C-10870","SW-RES-1-M","24-Aug-24",37875
"Customer C-15629","SW-RO-40","2024-09-16",55148
"Customer C-02480","SW-RO-40YD","2019-01-20",64723
"Customer C-34087","SW-COMM-6YD","2021-06-17",13678
"Customer C-05691","SW-FL-4YD","01/09/2022",7982
"Customer C-38774","SW-FL-6YD","2021-12-19",17810
"Customer C-22300","SW-ROLLOFF-40YD","02/07/2023",61081
"Customer C-06759","SW-ROLLOFF-20YD","11/16/2019",38378
"Customer C-40022","SW-FL-6YD","01/17/21",13122
"Customer C-04097","SW-COMM-8","03/17/2021",15052
"Customer C-25087","SW-ROLLOFF-10YD","2022-08-07",27962
"Customer C-38693","SW-RO-30YD","2023-04-05",45260
"Customer C-39698","SW-RO-30YD","2020-05-26",45956
"Customer C-26343","SW-RO-10","2021-03-19",28946
"Customer C-14063","SW-COMM-8YD","17-Dec-24",15264
"Customer C-21911","SW-RO-40YD","11/05/24",58724
"Customer C-00274","SW-RES-1-W","2022-07-09",11134
"Customer C-07831","SW-COMM-2YD","17-Jan-22",9550
"Customer C-09708","SW-XX-99YD","2022-10-26",20958
"Customer C-32766","SW-ROLLOFF-10YD","12/24/24",26053
"Customer C-11155","SW-COMM-4YD","02/15/19",16001
"Customer C-43153","SW-RO-10YD","03/01/23",29767
"Customer C-24903","SW-COMM-6YD","04/07/2019",17567
"Customer C-36629","SW-COMM-2YD","08/22/21",7991
"Customer C-12966","SW-COMM-6","01/19/2021",15304
"Customer C-05913","SW-RO-20","2019-11-26",37065
"Customer C-24276","SW-RO-10YD","04/24/2022",28228
"Customer C-07011","SW-RO-40","2023-07-10",55828
"Customer C-19502","SW-COMM-2","2022-02-05",7519
"Customer C-03534","SW-FL-6YD","12/27/20",17798
"Customer C-35388","SW-RES-1-M","07/18/22",53026
"Customer C-04629","SW-COMM-6YD","07-Jul-21",14862
"Customer C-14838","SW-RES-1-BW","02/13/24",16295
"Customer C-29423","SW-COMM-4","11/10/2022",7551
"Customer C-32116","SW-COMM-2YD","07/15/24",13508
"Customer C-03060","SW-ROLLOFF-10YD","17-Nov-21",34831
"Customer C-18571","SW-COMM-6YD","04/25/2021",19629
"Customer C-07815","SW-COMM-4YD","2020-08-25",14485
"Customer C-16822","SW-ROLLOFF-30YD","2021-11-14",46558
"Customer C-33005","SW-FL-4YD","12/23/2023",10596
"Customer C-29867","SW-COMM-6","25-Jan-19",10902
"Customer C-25041","SW-RO-10","2021-08-21",34933
"Customer C-42523","SW-COMM-6","24-Sep-22",13631
"Customer C-12096","SW-ROLLOFF-30YD","2023-08-04",45056
"Customer C-36494","NOPE-1","27-Oct-22",49876
"Customer C-24422","SW-RO-30","11/16/23",51432
"Customer C-22938","SW-RES-1-BW","09/13/2020",45408
"Customer C-30949","SW-ROLLOFF-10YD","01/02/2023",34793
"Customer C-37097","SW-COMM-6YD","09/06/24",18900
"Customer C-01836","SW-COMM-4","06/27/2022",9704
"Customer C-33052","SW-RO-10","12-Jul-24",33712
"Customer C-37563","SW-RO-40","19-Sep-21",60093
"Customer C-35000","SW-FL-8YD","09/25/2022",19443
"Customer C-38742","SW-COMM-XX","01/13/2019",33605
"Customer C-17645","SW-RO-40","09-Nov-22",61419
"Customer C-22420","SW-FL-8YD","05/02/23",20409
"Customer C-29048","SW-ROLLOFF-30YD","10/16/2023",51870
"Customer C-03765","SW-RO-30YD","28-Apr-22",51056
"Customer C-14884","SW-ROLLOFF-40YD","08/11/2019",55564
"Customer C-05994","SW-COMM-4YD","12/11/2024",15854
"Customer C-43662","SW-COMM-8YD","2019-12-01",17161
"Customer C-14490","SW-RO-10","2023-12-20",33972
"Customer C-01350","SW-COMM-6YD","08/25/2021",17081
"Customer C-00424","SW-COMM-6YD","03/13/2024",10837
"Customer C-07942","SW-ROLLOFF-20YD","2020-04-04",42093
"Customer C-00878","LEGACY-CODE","04/24/2019",10839
"Customer C-40727","SW-RO-30YD","2021-12-25",53734
"Customer C-18267","SW-COMM-2YD","09-Nov-24",8146
"Customer C-31858","SW-COMM-2YD","12/01/2023",10885
"Customer C-44297","SW-FL-8YD","2020-03-19",14100
"Customer C-25503","SW-COMM-2","12/13/2024",6385
"Customer C-14413","SW-COMM-8YD","12/15/2024",20658
"Customer C-19364","SW-FL-2YD","11/17/2024",9810
"Customer C-24955","SW-RES-1-W","15-Feb-19",6306
"Customer C-44432","SW-RO-10YD","12/02/22",31808
"Customer C-07901","SW-FL-8YD","11/20/2019",19944
"Customer C-43710","SW-COMM-2","07/04/2020",8276
"Customer C-44382","SW-ROLLOFF-40YD","03/02/2019",62142
"Customer C-31120","SW-RO-40YD","26-Jan-20",64792
"Customer C-17128","SW-RES-1-W","11-May-21",45631
"Customer C-43166","SW-COMM-8","07-Apr-21",14394
"Customer C-03630","SW-FL-8YD","2019-04-08",17471
"Customer C-03692","SW-FL-2YD","03/15/24",13318
"Customer C-42826","SW-RO-20YD","2021-08-04",44078
"Customer C-41157","SW-COMM-6YD","14-Oct-20",15505
"Customer C-24871","SW-COMM-4YD","10/23/2024",11439
"Customer C-43048","SW-RO-20","03/15/2019",41016
"Customer C-17599","SW-ROLLOFF-30YD","12/11/2020",47092
"Customer C-42326","SW-RO-10","28-Mar-21",26528
"Customer C-09145","SW-RO-10YD","03/11/2024",32288
"Customer C-11388","SW-RO-10","12-Jul-20",30550
"Customer C-25491","SW-FL-6YD","09/14/22",14368
"Customer C-39013","SW-ROLLOFF-20YD","06/02/19",37499
"Customer C-02234","SW-RES-1-BW","01-Dec-22",13707
"Customer C-18575","SW-COMM-6YD","09/27/2024",10241
"Customer C-44281","SW-RO-30YD","2024-03-03",48901
"Customer C-40880","SW-RO-30YD","2021-06-24",49153
"Customer C-36240","SW-ROLLOFF-30YD","2023-05-22",53418
"Customer C-32736","SW-RO-30YD","06/22/21",47029
"Customer C-00675","SW-COMM-4YD","04-Dec-19",12261
"Customer C-39404","OLD-SVC-7","06/11/2021",22794
"Customer C-17921","SW-ROLLOFF-20YD","01/04/20",42622
"Customer C-37873","SW-RO-10","2019-03-18",29810
"Customer C-25146","SW-COMM-6","11/28/2021",10232
"Customer C-32338","SW-RO-40","09/02/2023",61703
"Customer C-19514","SW-FL-6YD","2022-11-07",18895
"Customer C-41267","SW-RO-20YD","03/26/2022",38723
"Customer C-00542","SW-RO-10YD","09/24/2024",33515
"Customer C-08165","SW-COMM-4","02/10/2019",10591
"Customer C-32022","SW-ROLLOFF-20YD","05/20/22",40463
"Customer C-42662","SW-RO-40YD","2022-05-04",59587
"Customer C-35909","SW-RO-30YD","07/12/2020",51409
"Customer C-31757","SW-RO-40YD","06-Jan-23",57834
"Customer C-06162","SW-COMM-2","07/20/23",10278
"Customer C-30646","SW-RO-10YD","28-Feb-24",32151
"Customer C-44218","SW-COMM-6","04/01/2019",13233
"Customer C-17088","SW-COMM-8YD","10/21/2023",19137
"Customer C-34313","SW-ROLLOFF-30YD","2023-02-21",47674
"Customer C-40622","SW-RO-10YD","05/21/2019",25212
"Customer C-01830","SW-ROLLOFF-10YD","05/05/2024",31404
"Customer C-28179","SW-RO-10YD","11/03/2020",32008
"Customer C-39951","SW-RO-40","11/04/2022",61017
"Customer C-35655","SW-COMM-8","2020-11-09",14696
"Customer C-19644","SW-ROLLOFF-10YD","12/09/23",28540
"Customer C-39101","SW-ROLLOFF-10YD","2020-03-19",32308
"Customer C-35747","SW-COMM-2","20-Jun-23",6035
"Customer C-25759","SW-RO-10","11/16/2024",34564
"Customer C-14803","SW-COMM-8YD","12/26/20",13176
"Customer C-03326","SW-COMM-6","2020-10-26",15974
"Customer C-24830","SW-ROLLOFF-10YD","09/20/2022",28489
"Customer C-30287","SW-ROLLOFF-10YD","2023-11-07",26096
"Customer C-14132","SW-ROLLOFF-20YD","02/15/2022",44831
"Customer C-30931","SW-RO-40YD","2020-01-12",64889
"Customer C-19870","SW-FL-4YD","05-May-20",15616
"Customer C-22534","SW-COMM-4YD","09/05/20",8084
"Customer C-37043","SW-COMM-6YD","02/03/24",16921
"Customer C-00047","SW-COMM-8","05/14/2021",16320
"Customer C-17027","SW-COMM-8YD","05/18/23",20503
"Customer C-32359","SW-ROLLOFF-30YD","07/20/2021",48380
"Customer C-11130","SW-ROLLOFF-20YD","09/28/22",44191
"Customer C-40168","SW-RO-20YD","08-Sep-20",44726
"Customer C-08080","SW-COMM-6","2024-01-28",15724
"Customer C-29641","SW-RO-10","07/12/2021",28157
"Customer C-42863","SW-ROLLOFF-40YD","08/16/2023",64254
"Customer C-00801","SW-COMM-4","01/16/20",11198
"Customer C-35953","SW-COMM-4","04-May-23",12149
"Customer C-03476","SW-RO-20YD","2019-03-21",44481
"Customer C-09091","SW-RO-20","08/12/2020",43950
"Customer C-15564","SW-RO-30","2024-06-02",45589
"Customer C-20182","SW-FL-8YD","07/20/2022",15337
"Customer C-26720","SW-COMM-4YD","01/14/2020",11019
"Customer C-19936","SW-FL-8YD","2021-03-14",13892
"Customer C-09086","SW-RO-10YD","15-Apr-20",29584
"Customer C-01382","SW-RO-40YD","07/04/2021",56708
"Customer C-16362","SW-COMM-4YD","10/07/21",14484
"Customer C-35729","SW-RO-40","02/02/20",63621
"Customer C-32753","SW-RO-30","2020-10-01",48630
"Customer C-42819","NOPE-1","07/21/2021",11031
"Customer C-02368","SW-COMM-6YD","11-Jan-24",11616
"Customer C-42185","SW-COMM-6","08/19/2020",19550
"Customer C-25436","SW-COMM-4","2024-03-25",11281
"Customer C-26352","SW-COMM-8","11/15/24",15837
"Customer C-26142","SW-COMM-2YD","01/08/2022",9974
"Customer C-01038","SW-FL-4YD","08-Nov-22",16223
"Customer C-13375","SW-RO-20","2022-09-03",36170
"Customer C-32372","SW-COMM-8","09/21/2023",18809
"Customer C-04716","SW-RO-40YD","02/26/2020",60736
"Customer C-02202","SW-ROLLOFF-30YD","04/07/24",51113
"Customer C-09012","SW-COMM-4YD","07/26/2020",15704
"Customer C-26244","SW-COMM-8","07/10/2023",15970
"Customer C-27060","SW-RO-10","18-Jan-23",32767
"Customer C-15083","SW-ROLLOFF-40YD","05/06/2021",62772
"Customer C-33209","SW-ROLLOFF-40YD","11/13/2019",58562
"Customer C-31974","SW-RES-1-BW","2021-04-23",48873
"Customer C-09814","SW-FL-8YD","06-Jun-24",14586
"Customer C-12712","SW-COMM-4","12/09/19",7137
"Customer C-03140","SW-RO-40YD","02/21/2020",59941
"Customer C-27353","SW-RES-1-M","20-Nov-19",34167
"Customer C-09387","SW-ROLLOFF-20YD","07/09/2020",37618
"Customer C-12070","SW-ROLLOFF-40YD","08/13/21",55177
"Customer C-32144","SW-FL-4YD","2019-10-08",16987
"Customer C-15498","SW-COMM-4","01-Apr-20",16960
"Customer C-34579","SW-ROLLOFF-30YD","06/27/2022",54600
"Customer C-38702","SW-FL-4YD","20-Mar-20",7085
"Customer C-11624","OLD-SVC-7","04/04/2021",10292
"Customer C-21506","SW-FL-8YD","08/11/2021",17277
"Customer C-06528","SW-RO-20","02/23/24",36761
"Customer C-08710","SW-RO-40YD","01/03/24",64533
"Customer C-30617","SW-RES-1-W","10/15/2022",8880
"Customer C-07789","SW-ROLLOFF-10YD","2019-09-01",32120
"Customer C-06758","SW-ROLLOFF-10YD","11/28/2020",32401
"Customer C-22376","SW-RO-20","03/03/2024",44904
"Customer C-19973","SW-COMM-8YD","01/22/2024",13845
"Customer C-41672","SW-COMM-2YD","26-Oct-20",6663
"Customer C-17346","SW-RO-10","2019-12-05",29545
"Customer C-13462","SW-FL-2YD","07-Nov-20",11588
"Customer C-12402","SW-FL-8YD","08/17/21",13350
"Customer C-07874","SW-RO-30","03/06/24",54554
"Customer C-36879","SW-COMM-2YD","10/26/2022",4602
"Customer C-20439","SW-RES-1-BW","03/14/2024",32581
"Customer C-33102","SW-COMM-2YD","11/13/19",11074
"Customer C-32401","SW-RO-30YD","07/27/2024",50199
"Customer C-34751","SW-COMM-4","05/26/23",8163
"Customer C-25051","SW-COMM-6YD","2022-06-04",13179
"Customer C-42604","SW-RO-20YD","2022-06-10",42223
"Customer C-02769","SW-RO-40","10/03/2020",57156
"Customer C-34800","SW-COMM-6YD","2022-01-19",15748
"Customer C-09446","LEGACY-CODE","12/15/2024",14800
"Customer C-11887","SW-COMM-4","02/05/2024",14438
"Customer C-37094","SW-FL-8YD","12-Feb-22",17911
"Customer C-14350","SW-ROLLOFF-30YD","04/05/2024",47839
"Customer C-07445","SW-RO-10","03/24/20",34785
"Customer C-03948","SW-ROLLOFF-20YD","12/17/23",42275
"Customer C-34852","SW-RES-1-W","03/03/24",30140
"Customer C-16226","SW-XX-99YD","2022-09-10",30601
"Customer C-08817","SW-COMM-6","2021-02-01",12234
"Customer C-01675","SW-ROLLOFF-30YD","2021-10-20",51347
"Customer C-36352","SW-COMM-8","07/22/2022",14082
"Customer C-01077","SW-COMM-8","09/21/2023",17509
"Customer C-35772","SW-COMM-6","10/17/2024",13666
"Customer C-13428","SW-RO-20","01/13/2019",36763
"Customer C-18317","SW-RO-20YD","09/14/23",38413
"Customer C-06781","SW-RO-20","12-Nov-19",36927
"Customer C-39220","SW-RO-30","2021-01-14",49436
"Customer C-42819","SW-ROLLOFF-30YD","05/19/2022",46095
"Customer C-15389","SW-ROLLOFF-10YD","2022-06-03",27258
"Customer C-06115","SW-RES-1-W","01/28/2024",52689
"Customer C-11105","SW-RO-30","02/19/2024",54201
"Customer C-32824","SW-RO-30YD","05/05/19",53134
"Customer C-37675","SW-RO-10YD","2024-11-20",29886
"Customer C-30043","SW-ROLLOFF-30YD","24-Nov-23",51938
"Customer C-09747","SW-RO-10","03-Jan-19",32977
"Customer C-39578","NOPE-1","2020-06-24",13849
"Customer C-20705","SW-RO-10","09/03/2024",28181
"Customer C-00994","SW-RES-1-W","04/24/2019",48765
"Customer C-26032","SW-COMM-4YD","02/09/2023",7235
"Customer C-22325","SW-FL-8YD","11/05/2021",21594
"Customer C-19815","SW-RO-10","14-Nov-21",26752
"Customer C-17243","SW-FL-6YD","2023-07-15",13720
"Customer C-14568","SW-RO-40","2023-05-28",62665
"Customer C-00966","SW-RO-10YD","09/26/2024",34371
"Customer C-22877","SW-COMM-2YD","13-Mar-22",5955
"Customer C-16078","SW-COMM-2","11/20/19",12953
"Customer C-11532","SW-COMM-4","2021-03-03",8984
"Customer C-07582","SW-ROLLOFF-40YD","25-Sep-24",62453
"Customer C-26540","SW-RES-1-BW","2019-02-27",53248
"Customer C-40024","SW-COMM-4","08-Jul-24",9692
"Customer C-21566","SW-COMM-2YD","14-Jul-23",4361
"Customer C-16120","SW-RO-30YD","11/03/2019",52680
"Customer C-44259","SW-ROLLOFF-40YD","15-Feb-20",61645
"Customer C-08824","SW-COMM-4YD","06/05/24",8603
"Customer C-22378","SW-COMM-6","01/15/21",10599
"Customer C-03318","SW-COMM-4","09/16/2020",12359
"Customer C-27333","SW-RES-1-W","08/10/19",43776
"Customer C-35121","SW-COMM-2","2022-02-22",9604
"Customer C-43973","SW-ROLLOFF-20YD","03/18/20",38952
"Customer C-36814","SW-COMM-8YD","02/07/19",16190
"Customer C-33265","SW-COMM-XX","04/18/2019",18474
"Customer C-28067","SW-ROLLOFF-40YD","03/26/24",57424
"Customer C-20437","SW-COMM-2","09/02/2019",6770
"Customer C-22495","SW-FL-8YD","04/15/2020",18323
"Customer C-06606","SW-RO-20YD","28-Nov-22",41621
"Customer C-05152","SW-FL-8YD","03/26/2020",17938
"Customer C-30821","SW-FL-4YD","2020-09-27",8965
"Customer C-34538","SW-ROLLOFF-10YD","06/11/20",27129
"Customer C-20540","SW-COMM-8YD","2024-11-14",13363
"Customer C-36316","SW-RES-1-BW","2024-02-12",4257
"Customer C-32711","SW-FL-4YD","2022-03-13",9701
"Customer C-26891","SW-RO-30","01/17/2021",48662
"Customer C-20293","SW-ROLLOFF-40YD","08/22/2023",56847
"Customer C-10471","SW-RO-10YD","21-Mar-21",29800
"Customer C-08713","SW-RES-1-M","08/04/23",16878
"Customer C-15728","SW-RO-30YD","2021-02-22",52196
"Customer C-16222","SW-RO-40YD","2020-10-02",60359
"Customer C-35756","SW-COMM-8YD","10/11/2021",17144
"Customer C-00174","SW-RO-20","2022-11-21",35013
"Customer C-38662","SW-ROLLOFF-40YD","12-Dec-22",57684
"Customer C-33878","SW-RO-40YD","06/16/2021",59385
